category_id,views,likes,dislikes,comment_count,category_name,total_trending_days,published_year,published_month,published_week,published_day,published_hour,published_minute
24,2624056,75930,1949,3555,Entertainment,4,2017,11,45,10,2,32
24,2720774,76529,1960,3599,Entertainment,4,2017,11,45,10,2,32
10,303956,18603,585,1745,Music,4,2017,11,45,10,17,0
10,357078,19783,610,1732,Music,4,2017,11,45,10,17,0
10,383308,20371,627,1732,Music,4,2017,11,45,10,17,0
10,403887,20780,643,1739,Music,4,2017,11,45,10,17,0
24,238643,2429,5381,2325,Entertainment,4,2017,11,45,10,12,59
24,263656,2556,5584,2377,Entertainment,4,2017,11,45,10,12,59
24,272466,2586,5609,2323,Entertainment,4,2017,11,45,10,12,59
24,277614,2609,5622,2337,Entertainment,4,2017,11,45,10,12,59
28,3931,17,0,2,Science & Technology,3,2017,11,46,13,8,38
28,5366,19,0,2,Science & Technology,3,2017,11,46,13,8,38
28,6247,22,0,2,Science & Technology,3,2017,11,46,13,8,38
25,366048,14742,1308,1948,News & Politics,1,2017,11,46,17,13,0
23,178325,1641,83,178,Comedy,1,2017,11,46,17,10,0
22,33260,181,79,30,People & Blogs,1,2016,6,25,20,6,44
28,1117997,50946,760,5525,Science & Technology,2,2017,11,46,16,17,36
28,1666003,61821,1055,6597,Science & Technology,2,2017,11,46,16,17,36
24,21007,433,11,35,Entertainment,1,2017,11,46,17,10,0
17,326709,5340,207,323,Sports,2,2017,11,46,16,3,0
17,379172,5794,244,360,Sports,2,2017,11,46,16,3,0
24,214305,4064,56,430,Entertainment,3,2017,11,46,14,3,47
24,240124,4288,58,438,Entertainment,3,2017,11,46,14,3,47
24,261429,4470,62,454,Entertainment,3,2017,11,46,14,3,47
23,13676,1172,18,169,Comedy,1,2017,11,46,15,13,30
17,935879,5715,514,3442,Sports,4,2017,11,46,13,0,51
17,984836,5855,530,3171,Sports,4,2017,11,46,13,0,51
17,1014512,5954,541,3174,Sports,4,2017,11,46,13,0,51
17,1042282,6029,549,3187,Sports,4,2017,11,46,13,0,51
26,120727,9033,224,1346,Howto & Style,5,2017,11,46,13,16,0
26,231104,12862,347,1824,Howto & Style,5,2017,11,46,13,16,0
26,248499,13613,359,1870,Howto & Style,5,2017,11,46,13,16,0
26,256761,13909,374,1730,Howto & Style,5,2017,11,46,13,16,0
26,265799,14179,384,1727,Howto & Style,5,2017,11,46,13,16,0
2,93829,2229,36,469,Autos & Vehicles,4,2017,11,46,13,15,0
2,120697,2376,38,492,Autos & Vehicles,4,2017,11,46,13,15,0
2,130950,2448,39,503,Autos & Vehicles,4,2017,11,46,13,15,0
2,136837,2504,39,505,Autos & Vehicles,4,2017,11,46,13,15,0
24,2103417,15993,2445,1970,Entertainment,5,2017,11,45,12,5,37
24,2472569,17959,2863,2690,Entertainment,5,2017,11,45,12,5,37
24,2567518,18425,2950,2776,Entertainment,5,2017,11,45,12,5,37
24,2630503,18741,2999,2810,Entertainment,5,2017,11,45,12,5,37
24,2688797,19042,3059,2689,Entertainment,5,2017,11,45,12,5,37
23,34138,4303,29,1399,Comedy,4,2017,11,46,14,17,27
23,46545,5320,37,1596,Comedy,4,2017,11,46,14,17,27
23,50473,5682,39,1634,Comedy,4,2017,11,46,14,17,27
23,52416,5873,41,1664,Comedy,4,2017,11,46,14,17,27
10,45200,930,67,116,Music,4,2017,11,46,14,16,10
10,62620,1170,92,131,Music,4,2017,11,46,14,16,10
10,68613,1288,101,142,Music,4,2017,11,46,14,16,10
10,72940,1353,102,145,Music,4,2017,11,46,14,16,10
23,399491,6240,326,287,Comedy,4,2017,11,45,12,0,1
23,409445,6345,331,299,Comedy,4,2017,11,45,12,0,1
23,426359,6418,333,344,Comedy,4,2017,11,45,12,0,1
23,434036,6464,334,348,Comedy,4,2017,11,45,12,0,1
15,207532,7473,246,2120,Pets & Animals,5,2017,11,45,12,18,30
15,279092,8339,315,2371,Pets & Animals,5,2017,11,45,12,18,30
15,289923,8480,321,2011,Pets & Animals,5,2017,11,45,12,18,30
15,296542,8575,328,2018,Pets & Animals,5,2017,11,45,12,18,30
15,301738,8634,332,2027,Pets & Animals,5,2017,11,45,12,18,30
25,93322,398,43,497,News & Politics,4,2017,11,46,13,15,3
25,104295,423,45,551,News & Politics,4,2017,11,46,13,15,3
25,108991,430,45,556,News & Politics,4,2017,11,46,13,15,3
25,112077,438,46,572,News & Politics,4,2017,11,46,13,15,3
24,69844,3417,33,160,Entertainment,5,2017,11,46,13,13,0
24,155285,4719,64,207,Entertainment,5,2017,11,46,13,13,0
24,174568,4934,65,208,Entertainment,5,2017,11,46,13,13,0
24,186961,5065,68,222,Entertainment,5,2017,11,46,13,13,0
24,195143,5171,69,239,Entertainment,5,2017,11,46,13,13,0
25,544770,7848,1171,3981,News & Politics,5,2017,11,45,12,14,0
25,692631,9086,1406,4582,News & Politics,5,2017,11,45,12,14,0
25,727427,9459,1446,3292,News & Politics,5,2017,11,45,12,14,0
25,759217,9848,1511,3477,News & Politics,5,2017,11,45,12,14,0
25,789594,10203,1561,3551,News & Politics,5,2017,11,45,12,14,0
19,141148,1661,70,236,Travel & Events,5,2017,11,45,12,5,55
19,311621,2425,145,465,Travel & Events,5,2017,11,45,12,5,55
19,403564,2581,159,477,Travel & Events,5,2017,11,45,12,5,55
19,442407,2742,172,473,Travel & Events,5,2017,11,45,12,5,55
19,472936,2867,185,467,Travel & Events,5,2017,11,45,12,5,55
17,4569,35,18,19,Sports,5,2017,11,46,13,2,15
17,37524,126,77,45,Sports,5,2017,11,46,13,2,15
17,44320,130,77,42,Sports,5,2017,11,46,13,2,15
17,47069,131,77,41,Sports,5,2017,11,46,13,2,15
17,47760,132,77,41,Sports,5,2017,11,46,13,2,15
23,295639,8011,638,1256,Comedy,5,2017,11,45,12,17,0
23,358358,9211,731,1385,Comedy,5,2017,11,45,12,17,0
23,365006,9431,741,1278,Comedy,5,2017,11,45,12,17,0
23,368795,9519,746,1273,Comedy,5,2017,11,45,12,17,0
23,371683,9600,750,1282,Comedy,5,2017,11,45,12,17,0
28,80705,4687,41,437,Science & Technology,5,2017,11,46,13,12,13
28,158173,6587,68,611,Science & Technology,5,2017,11,46,13,12,13
28,174023,7010,72,632,Science & Technology,5,2017,11,46,13,12,13
28,181539,7193,74,642,Science & Technology,5,2017,11,46,13,12,13
28,188957,7394,75,680,Science & Technology,5,2017,11,46,13,12,13
17,945,7,5,8,Sports,5,2017,11,46,13,15,11
17,21544,83,74,62,Sports,5,2017,11,46,13,15,11
17,22101,83,74,61,Sports,5,2017,11,46,13,15,11
17,22221,83,74,63,Sports,5,2017,11,46,13,15,11
17,22302,83,75,63,Sports,5,2017,11,46,13,15,11
1,42336,4293,89,428,Film & Animation,4,2017,11,46,13,17,26
1,46308,4511,91,442,Film & Animation,4,2017,11,46,13,17,26
1,48179,4603,92,446,Film & Animation,4,2017,11,46,13,17,26
1,49451,4666,92,447,Film & Animation,4,2017,11,46,13,17,26
1,246134,5847,337,544,Film & Animation,4,2017,11,45,12,16,46
1,264129,6161,356,579,Film & Animation,4,2017,11,45,12,16,46
1,277792,6408,371,591,Film & Animation,4,2017,11,45,12,16,46
1,292891,6725,386,598,Film & Animation,4,2017,11,45,12,16,46
24,223077,8676,193,1392,Entertainment,5,2017,11,45,12,14,0
24,272604,9576,260,1619,Entertainment,5,2017,11,45,12,14,0
24,297046,9905,266,1551,Entertainment,5,2017,11,45,12,14,0
24,313133,10118,270,1584,Entertainment,5,2017,11,45,12,14,0
24,324024,10288,274,1586,Entertainment,5,2017,11,45,12,14,0
24,67661,3781,84,626,Entertainment,5,2017,11,45,12,23,41
24,113462,4566,142,757,Entertainment,5,2017,11,45,12,23,41
24,133296,5012,159,737,Entertainment,5,2017,11,45,12,23,41
24,142010,5190,163,720,Entertainment,5,2017,11,45,12,23,41
24,147851,5319,171,739,Entertainment,5,2017,11,45,12,23,41
28,224019,3585,138,208,Science & Technology,5,2017,11,45,12,15,0
28,315177,4212,171,259,Science & Technology,5,2017,11,45,12,15,0
28,327935,4345,175,261,Science & Technology,5,2017,11,45,12,15,0
28,336398,4447,179,265,Science & Technology,5,2017,11,45,12,15,0
28,343273,4503,182,266,Science & Technology,5,2017,11,45,12,15,0
25,42422,243,8,58,News & Politics,2,2017,11,45,12,23,30
25,48130,271,10,71,News & Politics,2,2017,11,45,12,23,30
10,17158531,787419,43420,125882,Music,5,2017,11,45,10,17,0
10,20539417,840642,47715,124236,Music,5,2017,11,45,10,17,0
10,22702386,869304,50018,123227,Music,5,2017,11,45,10,17,0
10,24578152,891282,51977,125444,Music,5,2017,11,45,10,17,0
10,26448434,911883,53873,127481,Music,5,2017,11,45,10,17,0
23,66800,3578,75,351,Comedy,2,2017,11,46,13,16,39
23,73984,3676,78,353,Comedy,2,2017,11,46,13,16,39
25,59466,39,14,34,News & Politics,3,2017,11,46,13,9,9
25,64932,39,14,30,News & Politics,3,2017,11,46,13,9,9
25,67471,40,15,29,News & Politics,3,2017,11,46,13,9,9
26,31639,586,42,67,Howto & Style,4,2017,11,46,13,15,0
26,33513,607,42,70,Howto & Style,4,2017,11,46,13,15,0
26,34460,620,43,65,Howto & Style,4,2017,11,46,13,15,0
26,35125,627,43,64,Howto & Style,4,2017,11,46,13,15,0
24,26000,119,69,0,Entertainment,5,2017,11,45,6,17,52
24,94229,217,177,0,Entertainment,5,2017,11,45,6,17,52
24,102878,225,182,0,Entertainment,5,2017,11,45,6,17,52
24,106641,230,183,0,Entertainment,5,2017,11,45,6,17,52
24,108297,232,184,0,Entertainment,5,2017,11,45,6,17,52
24,21046,1308,62,206,Entertainment,1,2017,11,46,19,5,43
26,53502,1747,87,374,Howto & Style,2,2017,11,46,17,16,0
26,99495,2837,148,461,Howto & Style,2,2017,11,46,17,16,0
28,218153,5155,308,655,Science & Technology,3,2017,11,46,16,13,0
28,291603,6006,353,700,Science & Technology,3,2017,11,46,16,13,0
28,343860,6546,404,732,Science & Technology,3,2017,11,46,16,13,0
22,1276326,70960,811,4293,People & Blogs,3,2017,11,46,15,23,46
22,1448352,76717,1017,4539,People & Blogs,3,2017,11,46,15,23,46
22,1524361,79021,1063,4659,People & Blogs,3,2017,11,46,15,23,46
23,655161,21013,2563,2671,Comedy,3,2017,11,46,15,18,30
23,756962,22854,2983,2902,Comedy,3,2017,11,46,15,18,30
23,800306,23559,3133,2977,Comedy,3,2017,11,46,15,18,30
24,1693011,84669,810,14183,Entertainment,3,2017,11,46,15,23,8
24,2003729,93297,986,15120,Entertainment,3,2017,11,46,15,23,8
24,2259888,99803,1074,15766,Entertainment,3,2017,11,46,15,23,8
24,39504,1389,92,696,Entertainment,3,2017,11,46,16,16,47
24,50899,1520,120,864,Entertainment,3,2017,11,46,16,16,47
24,52886,1537,123,869,Entertainment,3,2017,11,46,16,16,47
17,113926,1026,37,333,Sports,3,2017,11,46,16,3,16
17,120991,1060,42,377,Sports,3,2017,11,46,16,3,16
17,127525,1094,43,414,Sports,3,2017,11,46,16,3,16
25,25521,393,83,409,News & Politics,2,2017,11,46,15,19,25
25,34293,400,86,381,News & Politics,2,2017,11,46,15,19,25
23,211596,3802,78,232,Comedy,4,2017,11,46,15,12,0
23,328417,5188,129,299,Comedy,4,2017,11,46,15,12,0
23,386174,6074,138,304,Comedy,4,2017,11,46,15,12,0
23,484287,7792,150,342,Comedy,4,2017,11,46,15,12,0
27,78044,5398,53,385,Education,6,2017,11,46,13,16,0
27,297147,10410,110,665,Education,6,2017,11,46,13,16,0
27,338317,11251,120,680,Education,6,2017,11,46,13,16,0
27,356406,11637,120,699,Education,6,2017,11,46,13,16,0
27,368865,11889,127,705,Education,6,2017,11,46,13,16,0
27,380111,12095,128,643,Education,6,2017,11,46,13,16,0
27,4009,61,6,14,Education,5,2017,11,46,14,17,37
27,11769,127,13,0,Education,5,2017,11,46,14,17,37
27,16017,206,16,0,Education,5,2017,11,46,14,17,37
27,21855,281,17,0,Education,5,2017,11,46,14,17,37
27,27997,366,22,0,Education,5,2017,11,46,14,17,37
24,100472,5140,40,560,Entertainment,4,2017,11,46,14,16,29
24,113820,5562,50,593,Entertainment,4,2017,11,46,14,16,29
24,119765,5741,50,615,Entertainment,4,2017,11,46,14,16,29
24,124948,5933,50,640,Entertainment,4,2017,11,46,14,16,29
24,34221,1445,593,903,Entertainment,4,2017,11,46,14,16,45
24,39122,1572,629,949,Entertainment,4,2017,11,46,14,16,45
24,42087,1671,653,872,Entertainment,4,2017,11,46,14,16,45
24,44856,1731,678,881,Entertainment,4,2017,11,46,14,16,45
27,206319,11131,209,553,Education,5,2017,11,46,13,15,30
27,232532,11933,231,607,Education,5,2017,11,46,13,15,30
27,244538,12392,236,598,Education,5,2017,11,46,13,15,30
27,252084,12712,240,634,Education,5,2017,11,46,13,15,30
27,260902,13029,245,634,Education,5,2017,11,46,13,15,30
24,60564,975,66,106,Entertainment,2,2017,11,46,14,6,8
24,107919,1440,90,154,Entertainment,2,2017,11,46,14,6,8
10,18317,1322,34,196,Music,5,2017,11,46,14,16,30
10,28147,1801,48,263,Music,5,2017,11,46,14,16,30
10,34262,2023,71,299,Music,5,2017,11,46,14,16,30
10,37533,2150,87,357,Music,5,2017,11,46,14,16,30
10,39720,2229,90,338,Music,5,2017,11,46,14,16,30
24,126438,12229,86,1865,Entertainment,5,2017,11,46,14,20,28
24,175760,15482,138,2164,Entertainment,5,2017,11,46,14,20,28
24,189155,16242,141,2204,Entertainment,5,2017,11,46,14,20,28
24,198789,16735,144,2314,Entertainment,5,2017,11,46,14,20,28
24,207465,17136,152,2328,Entertainment,5,2017,11,46,14,20,28
24,190669,5162,131,1151,Entertainment,5,2017,11,46,13,13,0
24,207712,5447,143,1191,Entertainment,5,2017,11,46,13,13,0
24,214925,5591,145,1281,Entertainment,5,2017,11,46,13,13,0
24,220365,5694,148,1288,Entertainment,5,2017,11,46,13,13,0
24,225280,5770,150,1312,Entertainment,5,2017,11,46,13,13,0
17,2394,19,0,2,Sports,3,2017,11,45,9,2,36
17,3317,19,0,2,Sports,3,2017,11,45,9,2,36
17,3491,19,0,2,Sports,3,2017,11,45,9,2,36
24,2095731,132235,1989,17518,Entertainment,6,2017,11,45,12,18,1
24,2509626,144816,2262,18893,Entertainment,6,2017,11,45,12,18,1
24,2584165,147110,2305,19313,Entertainment,6,2017,11,45,12,18,1
24,2656622,149105,2339,19644,Entertainment,6,2017,11,45,12,18,1
24,2744125,151426,2373,20039,Entertainment,6,2017,11,45,12,18,1
24,2819118,153395,2416,20573,Entertainment,6,2017,11,45,12,18,1
28,817732,23663,778,3432,Science & Technology,6,2017,11,45,12,21,50
28,1099318,26813,1047,3827,Science & Technology,6,2017,11,45,12,21,50
28,1154280,27632,1096,2547,Science & Technology,6,2017,11,45,12,21,50
28,1194113,28200,1111,2582,Science & Technology,6,2017,11,45,12,21,50
28,1224268,28632,1126,2595,Science & Technology,6,2017,11,45,12,21,50
28,1251577,28951,1146,2606,Science & Technology,6,2017,11,45,12,21,50
26,20778,1440,24,437,Howto & Style,5,2017,11,46,14,14,1
26,31076,1814,36,523,Howto & Style,5,2017,11,46,14,14,1
26,33738,1933,36,491,Howto & Style,5,2017,11,46,14,14,1
26,35487,1999,36,514,Howto & Style,5,2017,11,46,14,14,1
26,37376,2093,37,521,Howto & Style,5,2017,11,46,14,14,1
25,5304,52,13,68,News & Politics,6,2017,11,46,13,15,44
25,30438,143,42,220,News & Politics,6,2017,11,46,13,15,44
25,32347,145,44,245,News & Politics,6,2017,11,46,13,15,44
25,32977,146,45,232,News & Politics,6,2017,11,46,13,15,44
25,33434,147,45,224,News & Politics,6,2017,11,46,13,15,44
25,33761,149,45,222,News & Politics,6,2017,11,46,13,15,44
28,97007,11963,36,2211,Science & Technology,6,2017,11,46,13,15,30
28,328325,19970,104,3336,Science & Technology,6,2017,11,46,13,15,30
28,372775,21214,119,3433,Science & Technology,6,2017,11,46,13,15,30
28,396661,21839,127,3337,Science & Technology,6,2017,11,46,13,15,30
28,413662,22359,133,3393,Science & Technology,6,2017,11,46,13,15,30
28,429830,22885,141,3403,Science & Technology,6,2017,11,46,13,15,30
17,784937,4553,290,1478,Sports,1,2017,11,46,13,0,56
24,104578,1576,303,1279,Entertainment,6,2017,11,46,13,3,0
24,211683,2279,545,1838,Entertainment,6,2017,11,46,13,3,0
24,220189,2338,565,1922,Entertainment,6,2017,11,46,13,3,0
24,224207,2366,570,1919,Entertainment,6,2017,11,46,13,3,0
24,227345,2390,577,1958,Entertainment,6,2017,11,46,13,3,0
24,230403,2413,581,2002,Entertainment,6,2017,11,46,13,3,0
25,27943,156,36,83,News & Politics,6,2017,11,46,13,15,42
25,84149,276,128,172,News & Politics,6,2017,11,46,13,15,42
25,85742,278,128,174,News & Politics,6,2017,11,46,13,15,42
25,86671,280,128,174,News & Politics,6,2017,11,46,13,15,42
25,87065,281,128,173,News & Politics,6,2017,11,46,13,15,42
25,87403,285,128,175,News & Politics,6,2017,11,46,13,15,42
27,144418,11758,89,1014,Education,6,2017,11,46,13,16,0
27,306550,16612,160,1311,Education,6,2017,11,46,13,16,0
27,319797,17086,164,1356,Education,6,2017,11,46,13,16,0
27,327639,17313,165,1401,Education,6,2017,11,46,13,16,0
27,333944,17486,167,1424,Education,6,2017,11,46,13,16,0
27,338085,17626,167,1418,Education,6,2017,11,46,13,16,0
10,37575,1679,21,82,Music,4,2017,11,46,14,16,23
10,48864,1941,22,86,Music,4,2017,11,46,14,16,23
10,59959,2256,23,96,Music,4,2017,11,46,14,16,23
10,69170,2462,24,101,Music,4,2017,11,46,14,16,23
10,13917,1318,24,76,Music,6,2017,11,46,13,15,1
10,68084,2530,88,117,Music,6,2017,11,46,13,15,1
10,84091,2892,95,122,Music,6,2017,11,46,13,15,1
10,96267,3194,105,129,Music,6,2017,11,46,13,15,1
10,107173,3477,109,137,Music,6,2017,11,46,13,15,1
10,112866,3643,112,137,Music,6,2017,11,46,13,15,1
26,3591,92,4,14,Howto & Style,3,2017,11,45,8,17,0
26,3841,97,4,14,Howto & Style,3,2017,11,45,8,17,0
26,3987,100,4,15,Howto & Style,3,2017,11,45,8,17,0
17,5813,33,3,0,Sports,5,2017,11,46,14,15,20
17,10457,54,4,2,Sports,5,2017,11,46,14,15,20
17,10899,58,4,5,Sports,5,2017,11,46,14,15,20
17,11032,58,4,5,Sports,5,2017,11,46,14,15,20
17,11156,58,4,5,Sports,5,2017,11,46,14,15,20
25,83497,410,28,76,News & Politics,3,2017,11,46,13,17,37
25,100168,514,31,88,News & Politics,3,2017,11,46,13,17,37
25,111077,567,38,102,News & Politics,3,2017,11,46,13,17,37
24,1675419,12798,1558,1625,Entertainment,1,2017,11,46,19,7,14
17,226800,2167,123,1137,Sports,1,2017,11,46,19,22,14
23,18916,1425,28,180,Comedy,1,2017,11,47,20,2,45
24,214150,4262,535,753,Entertainment,1,2017,11,46,19,3,23
25,396346,11277,499,2140,News & Politics,2,2017,11,46,18,16,9
25,703631,15716,849,2864,News & Politics,2,2017,11,46,18,16,9
23,325569,12404,1024,1437,Comedy,1,2017,11,46,18,17,30
24,44805,1496,106,1098,Entertainment,1,2017,11,46,18,19,42
26,50934,1349,40,138,Howto & Style,1,2017,11,46,18,20,0
26,89852,5269,164,547,Howto & Style,3,2017,11,46,17,18,35
26,166940,8124,289,679,Howto & Style,3,2017,11,46,17,18,35
26,199206,9193,335,728,Howto & Style,3,2017,11,46,17,18,35
24,334497,12594,622,588,Entertainment,4,2017,11,46,16,17,0
24,582019,17558,1212,933,Entertainment,4,2017,11,46,16,17,0
24,679693,19264,1438,1048,Entertainment,4,2017,11,46,16,17,0
24,720203,19850,1517,1073,Entertainment,4,2017,11,46,16,17,0
22,76491,3849,95,217,People & Blogs,4,2017,11,46,16,15,23
22,127535,5146,125,275,People & Blogs,4,2017,11,46,16,15,23
22,156892,5863,144,288,People & Blogs,4,2017,11,46,16,15,23
22,169977,6152,150,315,People & Blogs,4,2017,11,46,16,15,23
24,14565,478,13,67,Entertainment,6,2017,11,46,15,1,25
24,235655,2665,109,336,Entertainment,6,2017,11,46,15,1,25
24,363095,3657,146,389,Entertainment,6,2017,11,46,15,1,25
24,408821,3912,152,466,Entertainment,6,2017,11,46,15,1,25
24,444789,4130,159,469,Entertainment,6,2017,11,46,15,1,25
24,485303,4389,164,499,Entertainment,6,2017,11,46,15,1,25
24,3545,18,3,1,Entertainment,2,2017,11,46,16,14,11
24,3699,19,3,1,Entertainment,2,2017,11,46,16,14,11
23,12858,37,1,5,Comedy,4,2017,11,46,14,16,51
23,61066,68,3,7,Comedy,4,2017,11,46,14,16,51
23,84580,94,4,8,Comedy,4,2017,11,46,14,16,51
23,110590,104,5,10,Comedy,4,2017,11,46,14,16,51
10,122426,6310,298,1624,Music,6,2017,11,46,14,23,6
10,225337,9576,587,2282,Music,6,2017,11,46,14,23,6
10,253763,10327,691,2552,Music,6,2017,11,46,14,23,6
10,274155,10765,750,2560,Music,6,2017,11,46,14,23,6
10,291272,11130,792,2593,Music,6,2017,11,46,14,23,6
10,302837,11337,825,2660,Music,6,2017,11,46,14,23,6
24,3006,75,4,10,Entertainment,6,2017,11,46,15,3,11
24,28895,309,81,76,Entertainment,6,2017,11,46,15,3,11
24,38818,370,112,95,Entertainment,6,2017,11,46,15,3,11
24,40326,383,113,64,Entertainment,6,2017,11,46,15,3,11
24,41562,393,114,63,Entertainment,6,2017,11,46,15,3,11
24,42451,399,114,63,Entertainment,6,2017,11,46,15,3,11
24,11404,62,26,20,Entertainment,6,2017,11,46,14,22,34
24,42769,175,117,100,Entertainment,6,2017,11,46,14,22,34
24,52292,204,148,120,Entertainment,6,2017,11,46,14,22,34
24,54256,208,149,122,Entertainment,6,2017,11,46,14,22,34
24,55311,212,150,119,Entertainment,6,2017,11,46,14,22,34
24,55910,213,150,118,Entertainment,6,2017,11,46,14,22,34
10,4843,387,13,27,Music,2,2017,11,46,16,13,5
10,5839,427,14,28,Music,2,2017,11,46,16,13,5
24,2421,10,0,0,Entertainment,2,2017,11,45,6,17,51
24,2665,11,0,0,Entertainment,2,2017,11,45,6,17,51
26,175539,17130,264,1747,Howto & Style,6,2017,11,46,14,21,3
26,290124,23472,483,2308,Howto & Style,6,2017,11,46,14,21,3
26,322642,25373,537,2414,Howto & Style,6,2017,11,46,14,21,3
26,340649,26383,557,2167,Howto & Style,6,2017,11,46,14,21,3
26,357376,27314,573,2192,Howto & Style,6,2017,11,46,14,21,3
26,370461,27945,588,2235,Howto & Style,6,2017,11,46,14,21,3
17,10838,7,42,10,Sports,5,2017,11,46,15,17,29
17,19800,10,102,17,Sports,5,2017,11,46,15,17,29
17,20292,10,102,17,Sports,5,2017,11,46,15,17,29
17,20464,10,103,17,Sports,5,2017,11,46,15,17,29
17,20541,10,103,16,Sports,5,2017,11,46,15,17,29
25,38528,283,218,0,News & Politics,3,2017,11,46,15,21,5
25,38987,287,219,0,News & Politics,3,2017,11,46,15,21,5
25,39799,290,222,0,News & Politics,3,2017,11,46,15,21,5
1,15382,33,1,10,Film & Animation,2,2009,3,11,10,0,27
1,15476,34,1,10,Film & Animation,2,2009,3,11,10,0,27
24,1975,4,0,0,Entertainment,3,2017,11,46,15,20,53
24,2043,4,0,0,Entertainment,3,2017,11,46,15,20,53
24,2087,4,0,0,Entertainment,3,2017,11,46,15,20,53
23,891912,122347,455,7459,Comedy,6,2017,11,46,14,21,0
23,1291560,152975,650,8490,Comedy,6,2017,11,46,14,21,0
23,1383687,159600,682,8793,Comedy,6,2017,11,46,14,21,0
23,1443934,163475,709,9111,Comedy,6,2017,11,46,14,21,0
23,1493983,166290,728,9262,Comedy,6,2017,11,46,14,21,0
23,1533488,168268,738,9395,Comedy,6,2017,11,46,14,21,0
25,137003,580,262,343,News & Politics,6,2017,11,46,14,21,51
25,153220,660,320,479,News & Politics,6,2017,11,46,14,21,51
25,157973,681,337,546,News & Politics,6,2017,11,46,14,21,51
25,161057,686,338,541,News & Politics,6,2017,11,46,14,21,51
25,163436,690,343,539,News & Politics,6,2017,11,46,14,21,51
25,166097,700,347,557,News & Politics,6,2017,11,46,14,21,51
15,26473,2016,8,223,Pets & Animals,2,2017,11,46,15,23,30
15,29723,2083,8,227,Pets & Animals,2,2017,11,46,15,23,30
26,17901,2325,50,429,Howto & Style,5,2017,11,46,15,15,17
26,24416,2738,83,479,Howto & Style,5,2017,11,46,15,15,17
26,25796,2842,84,502,Howto & Style,5,2017,11,46,15,15,17
26,26621,2922,85,505,Howto & Style,5,2017,11,46,15,15,17
26,27408,2993,87,516,Howto & Style,5,2017,11,46,15,15,17
10,33887,1350,41,69,Music,5,2017,11,46,15,8,0
10,54697,1693,65,79,Music,5,2017,11,46,15,8,0
10,68611,1899,74,82,Music,5,2017,11,46,15,8,0
10,79057,2048,81,89,Music,5,2017,11,46,15,8,0
10,90268,2215,91,94,Music,5,2017,11,46,15,8,0
